user_id,business_id,rating
qQecSd0lynfB4g-LPa9JCw,3uC7Lbc3RgUDTWQlBu4PqQ,5.5
qQecSd0lynfB4g-LPa9JCw,5z1WIr7E9P2CSzyN5seeSA,5.276162358780885
qQecSd0lynfB4g-LPa9JCw,Yp9w4nhUowBU_IS_StFXbQ,4.928571428571429
qQecSd0lynfB4g-LPa9JCw,0q_BHpxbikVtPRRLRu-U0g,4.829238666732551
qQecSd0lynfB4g-LPa9JCw,nDKcQkh8vZkY_u1kyww44g,4.730769230769231
qQecSd0lynfB4g-LPa9JCw,pmoIMK8zGWvKsVOPDBYfzg,4.730769230769231
qQecSd0lynfB4g-LPa9JCw,-Ylpy3VyRWwubf9dysuwjQ,4.730769230769231
qQecSd0lynfB4g-LPa9JCw,ntfDRwVlUb3nmWdMdPjq0Q,4.5
qQecSd0lynfB4g-LPa9JCw,G58YATMKnn-M-RUDWg3lxw,4.5
qQecSd0lynfB4g-LPa9JCw,ruWTngdiC68O9la27hvvHw,4.445930776747533
qQecSd0lynfB4g-LPa9JCw,aKEEQqL1UFMieilnylI1gw,4.365097068084182
qQecSd0lynfB4g-LPa9JCw,-3zffZUHoY8bQjGfPSoBKQ,4.360173931940972
qQecSd0lynfB4g-LPa9JCw,qmh6zxtJ8C8-YiUPv7ySlw,4.309729234307358
qQecSd0lynfB4g-LPa9JCw,oJZNHz5UUVUgrZwVBVlpYw,4.3
qQecSd0lynfB4g-LPa9JCw,lQ9VmIWvM6v-rONPkYX8aQ,4.260645891109085
qQecSd0lynfB4g-LPa9JCw,pKk7jCFIm96qDdk0laVT2w,4.259833827839266
qQecSd0lynfB4g-LPa9JCw,_j2EtQtgLuXGRBfbM5YwZA,4.25
qQecSd0lynfB4g-LPa9JCw,Ou8pYS24azDWG0ru_vUcqg,4.245934959349594
qQecSd0lynfB4g-LPa9JCw,Cni2l-VKG_pdospJ6xliXQ,4.236111111111111
qQecSd0lynfB4g-LPa9JCw,mUdalYTuAtnZm2K9zoH27Q,4.224048950181655
qQecSd0lynfB4g-LPa9JCw,74C1z6cqEdvJVgETTcEodw,4.166666666666666
qQecSd0lynfB4g-LPa9JCw,Rb2s2-2kIvbPXnPEuM_OBg,4.166666666666666
qQecSd0lynfB4g-LPa9JCw,UUGoM4q4i8rK2CBRS0xDAw,4.157710765895494
qQecSd0lynfB4g-LPa9JCw,xkVMIk_Vqh17f48ZQ_6b0w,4.144759332335878
qQecSd0lynfB4g-LPa9JCw,ujHiaprwCQ5ewziu0Vi9rw,4.139029090203367
qQecSd0lynfB4g-LPa9JCw,OVTZNSkSfbl3gVB9XQIJfw,4.1371425730573606
qQecSd0lynfB4g-LPa9JCw,AMTNJbYbu0OMMAkx4meQxw,4.110849684660954
qQecSd0lynfB4g-LPa9JCw,yNVcnSaMSrTmjJBMrHTy9w,4.0702882373436315
qQecSd0lynfB4g-LPa9JCw,QJR4qBUHegWEozSQrGmBPw,4.045017182130584
qQecSd0lynfB4g-LPa9JCw,XnJeadLrlj9AZB8qSdIR2Q,4.02166618603755
qQecSd0lynfB4g-LPa9JCw,MnYGGxWpMyQ7oncUPjbEmw,4.0
qQecSd0lynfB4g-LPa9JCw,g62SlImzhs6_1t-knPjd8w,3.9809596070047992
qQecSd0lynfB4g-LPa9JCw,RycZOiohghoI0Ssg2Qqgqw,3.947619047619048
qQecSd0lynfB4g-LPa9JCw,Cr4ipI-tr-R8Q0NilkWNkA,3.9332310240670374
qQecSd0lynfB4g-LPa9JCw,tjYHsz4ydS6GuBSv-uifQA,3.9285714285714284
qQecSd0lynfB4g-LPa9JCw,L_ZLtfHvfzfoNVQ0-okTXg,3.9285714285714284
qQecSd0lynfB4g-LPa9JCw,fAo-3jt3oD69nwnr5M6FLQ,3.9285714285714284
qQecSd0lynfB4g-LPa9JCw,3XE-poXz9CeDao-Q7pqkTw,3.9285714285714284
qQecSd0lynfB4g-LPa9JCw,P6O50VeFlBIJpP0QPYsXbQ,3.9000000000000004
qQecSd0lynfB4g-LPa9JCw,N0apJkxIem2E8irTBRKnHw,3.7864128319463095
qQecSd0lynfB4g-LPa9JCw,gBfPyzPRmeOaj3SdcIj0Rw,3.763583875794832
qQecSd0lynfB4g-LPa9JCw,PDIh1lVtKlUqPJROXYJQvQ,3.762072430526688
qQecSd0lynfB4g-LPa9JCw,LYWbyu1EQM2o5hwHG5_Ldg,3.75
qQecSd0lynfB4g-LPa9JCw,d_L-rfS1vT3JMzgCUGtiow,3.75
qQecSd0lynfB4g-LPa9JCw,fQt4D34vcJNtEf8Q4zte3w,3.73604826546003
qQecSd0lynfB4g-LPa9JCw,Cde8PHRM5c359-dnCUk7KQ,3.730769230769231
qQecSd0lynfB4g-LPa9JCw,Kn23LDd740SBVJ7mum0fwg,3.730769230769231
qQecSd0lynfB4g-LPa9JCw,MqYYYNA-ZYvV-1w5qcmMoA,3.6822863660161596
qQecSd0lynfB4g-LPa9JCw,JpgVl3d20CMRNjf1DVnzGA,3.675824175824176
qQecSd0lynfB4g-LPa9JCw,4JNXUYY8wbaaDmk3BPzlWw,3.6447773716317995
qQecSd0lynfB4g-LPa9JCw,rtlsfmdufArhk-47sWIf2w,3.610965671747681
qQecSd0lynfB4g-LPa9JCw,2weQS-RnoOBhb1KsHKyoSQ,3.5953362407676974
qQecSd0lynfB4g-LPa9JCw,ZCQa7CJxZ-53Zxd_pobWug,3.575796756868508
qQecSd0lynfB4g-LPa9JCw,rcaPajgKOJC2vo_l3xa42A,3.5323286845946873
qQecSd0lynfB4g-LPa9JCw,ZkGDCVKSdf8m76cnnalL-A,3.5040257532246857
